SRR_ID	Tissue	Log2TPM1
ERR2743149	Skeletal_Muscle	1.664731763
E100_1	Skeletal_Muscle	1.665447349
SRR8366935	Skeletal_Muscle	1.665739304
ERR2743158	Skeletal_Muscle	1.666210309
SRR8366812	Skeletal_Muscle	1.666719786
SRR6023791	Skeletal_Muscle	1.666985587
ERR2743155	Skeletal_Muscle	1.667830375
SRR8366889	Skeletal_Muscle	1.668504942
SRR8366924	Skeletal_Muscle	1.671551993
SRR8366809	Skeletal_Muscle	1.671801057
SRR1184427	Skeletal_Muscle	1.673227144
ERR2743112	Skeletal_Muscle	1.673787056
ERR2743172	Skeletal_Muscle	1.674817214
ERR2743124	Skeletal_Muscle	1.676687155
SRR8366884	Skeletal_Muscle	1.677769809
SRR8366926	Skeletal_Muscle	1.67802141
ERR2743156	Skeletal_Muscle	1.678465437
SRR6023761	Skeletal_Muscle	1.678877335
SRR8366943	Skeletal_Muscle	1.681983065
SRR2536878	Skeletal_Muscle	1.682182234
D30_3	Skeletal_Muscle	1.68346785
SRR8366896	Skeletal_Muscle	1.6838891
D80_201	Skeletal_Muscle	1.684266234
ERR2743163	Skeletal_Muscle	1.684890983
SRR4173988	Skeletal_Muscle	1.684915662
SRR2564774	Skeletal_Muscle	1.685366992
ERR2743115	Skeletal_Muscle	1.690264213
ERX2933248	Skeletal_Muscle	1.691659669
SRR8366776	Skeletal_Muscle	1.693283098
SRR7724906	Skeletal_Muscle	1.693301835
SRR6023794	Skeletal_Muscle	1.696258728
SRR8366904	Skeletal_Muscle	1.697850311
SRR1184420	Skeletal_Muscle	1.700315419
SRR7511292	Skeletal_Muscle	1.700325186
SRR6023812	Skeletal_Muscle	1.700477894
SRR8366900	Skeletal_Muscle	1.701282006
ERR2775675	Skeletal_Muscle	1.702884013
SRR8366930	Skeletal_Muscle	1.703688558
ERR2743180	Skeletal_Muscle	1.703809467
SRR8366871	Skeletal_Muscle	1.706290065
SRX2055022	Skeletal_Muscle	1.706598182
ERR2743142	Skeletal_Muscle	1.708119239
SRR7779836	Skeletal_Muscle	1.70988568
SRR8366774	Skeletal_Muscle	1.710091616
SRR8366843	Skeletal_Muscle	1.710339848
SRR3105566	Skeletal_Muscle	1.710740103
ERR2743173	Skeletal_Muscle	1.716246425
ERR2775672	Skeletal_Muscle	1.718295861
D140_303	Skeletal_Muscle	1.722633018
SRR8366767	Skeletal_Muscle	1.723029877
ERR2743122	Skeletal_Muscle	1.727560226
ERR2743099	Skeletal_Muscle	1.727882998
E55_5	Skeletal_Muscle	1.73021779
SRR7511284	Skeletal_Muscle	1.730389106
ERX2933251	Skeletal_Muscle	1.731544305
SRR8366868	Skeletal_Muscle	1.731722413
ERR2743182	Skeletal_Muscle	1.734094373
SRR7511286	Skeletal_Muscle	1.738119289
ERR2743141	Skeletal_Muscle	1.739441586
SRR5054336	Skeletal_Muscle	1.741953591
ERR2743152	Skeletal_Muscle	1.743068971
ERX2933256	Skeletal_Muscle	1.744562841
SRR7724921	Skeletal_Muscle	1.744710938
SRR5054333	Skeletal_Muscle	1.745441296
SRR5190416	Skeletal_Muscle	1.745441296
SRR8366810	Skeletal_Muscle	1.745714924
SRR7511291	Skeletal_Muscle	1.746061187
SRR3659816	Skeletal_Muscle	1.746160104
SRR12245387	Skeletal_Muscle	1.746184617
SRR8318486	Skeletal_Muscle	1.746892308
SRR8366839	Skeletal_Muscle	1.747287278
SRR8366906	Skeletal_Muscle	1.747769776
SRR7763674	Skeletal_Muscle	1.748927887
ERR3417965	Skeletal_Muscle	1.749992425
SRX8136048	Skeletal_Muscle	1.754907593
SRR8366919	Skeletal_Muscle	1.75711672
SRR8366856	Skeletal_Muscle	1.757749533
SRR8366824	Skeletal_Muscle	1.758547941
D60_210	Skeletal_Muscle	1.761175471
E50_2	Skeletal_Muscle	1.761743969
SRR8366786	Skeletal_Muscle	1.76415589
SRR8275392	Skeletal_Muscle	1.764378854
SRR6023716	Skeletal_Muscle	1.764507097
SRR6023686	Skeletal_Muscle	1.76490916
SRR6023671	Skeletal_Muscle	1.766613394
SRR3160004	Skeletal_Muscle	1.767179753
ERX2933231	Skeletal_Muscle	1.768145358
SRR8366794	Skeletal_Muscle	1.770246354
SRR8366911	Skeletal_Muscle	1.771420377
SRR4173992	Skeletal_Muscle	1.775592109
SRR6023740	Skeletal_Muscle	1.776194549
E60_4	Skeletal_Muscle	1.776516308
SRR8366772	Skeletal_Muscle	1.776867046
SRR6023786	Skeletal_Muscle	1.777867841
ERR2743111	Skeletal_Muscle	1.778441997
Y300_1LM	Skeletal_Muscle	1.780042115
SRR7778991	Skeletal_Muscle	1.785161735
SRR6023711	Skeletal_Muscle	1.785664373
SRR8366881	Skeletal_Muscle	1.786838882
SRR6023809	Skeletal_Muscle	1.788090554
SRR8366936	Skeletal_Muscle	1.789115741
T108_D9	Skeletal_Muscle	1.792511813
SRR8366849	Skeletal_Muscle	1.793464778
SRR8606201	Skeletal_Muscle	1.794598024
SRR6023773	Skeletal_Muscle	1.796357285
SRR4173991	Skeletal_Muscle	1.799252709
SRR8366785	Skeletal_Muscle	1.800418697
SRR7724864	Skeletal_Muscle	1.8007939
SRR7763648	Skeletal_Muscle	1.801065509
SRR3659817	Skeletal_Muscle	1.804084131
SRR8366789	Skeletal_Muscle	1.805539695
D0_7	Skeletal_Muscle	1.807724205
E105_6	Skeletal_Muscle	1.807993276
SRR6315758	Skeletal_Muscle	1.808181968
SRR8366797	Skeletal_Muscle	1.808287838
SRR8366931	Skeletal_Muscle	1.808775483
SRR8366941	Skeletal_Muscle	1.809325534
SRR7763690	Skeletal_Muscle	1.809907881
ERR2743102	Skeletal_Muscle	1.810815709
SRR7724894	Skeletal_Muscle	1.81149898
SRR7724897	Skeletal_Muscle	1.813338338
SRR8366823	Skeletal_Muscle	1.814584055
SRR8366897	Skeletal_Muscle	1.818166673
SRR8453479	Skeletal_Muscle	1.819294996
SRR8366853	Skeletal_Muscle	1.819453602
ERR2743162	Skeletal_Muscle	1.819996329
SRR8318487	Skeletal_Muscle	1.822408743
ERR2743134	Skeletal_Muscle	1.823081246
ERR2743100	Skeletal_Muscle	1.823242698
SRR1184421	Skeletal_Muscle	1.824969022
ERR2743148	Skeletal_Muscle	1.828764797
SRR6315754	Skeletal_Muscle	1.829974547
SRR1184426	Skeletal_Muscle	1.830567279
SRR6023817	Skeletal_Muscle	1.833578294
ERR2743118	Skeletal_Muscle	1.834135965
SRX2366844	Skeletal_Muscle	1.834308321
SRR8366841	Skeletal_Muscle	1.835249042
ERR2743186	Skeletal_Muscle	1.839223142
SRR8366818	Skeletal_Muscle	1.839431577
SRR7763650	Skeletal_Muscle	1.839546063
SRR8366819	Skeletal_Muscle	1.841057311
ERR2743119	Skeletal_Muscle	1.841480466
SRR6023763	Skeletal_Muscle	1.843780888
SRR7511287	Skeletal_Muscle	1.845128303
SRR8366787	Skeletal_Muscle	1.847191177
SRR8366811	Skeletal_Muscle	1.847410492
SRR1184428	Skeletal_Muscle	1.851142557
SRR1805959	Skeletal_Muscle	1.85511425
SRR6023735	Skeletal_Muscle	1.855293289
SRR8366874	Skeletal_Muscle	1.855385791
SRR8366879	Skeletal_Muscle	1.855418086
SRR6023752	Skeletal_Muscle	1.857141799
SRR6023798	Skeletal_Muscle	1.858112324
SRR8366916	Skeletal_Muscle	1.860152357
SRR8366803	Skeletal_Muscle	1.860706208
SRR7511290	Skeletal_Muscle	1.861228078
SRR8366835	Skeletal_Muscle	1.861400802
SRR8366802	Skeletal_Muscle	1.864665164
ERX2933226	Skeletal_Muscle	1.865220056
SRR8453477	Skeletal_Muscle	1.86676202
E55_2	Skeletal_Muscle	1.867180472
SRR8366902	Skeletal_Muscle	1.867431565
SRR6023797	Skeletal_Muscle	1.868876768
D40_E15	Skeletal_Muscle	1.873294286
SRR8366822	Skeletal_Muscle	1.873646285
E45_8	Skeletal_Muscle	1.874389768
D60_216	Skeletal_Muscle	1.875574061
SRR8366937	Skeletal_Muscle	1.876464296
SRR8366951	Skeletal_Muscle	1.878955213
SRR8366912	Skeletal_Muscle	1.879710863
SRR8366788	Skeletal_Muscle	1.880122833
SRR8366855	Skeletal_Muscle	1.881327494
SRX8136046	Skeletal_Muscle	1.881537766
SRR8366862	Skeletal_Muscle	1.882303414
ERX2933222	Skeletal_Muscle	1.884779199
SRR8366909	Skeletal_Muscle	1.885101848
SRR8366836	Skeletal_Muscle	1.885322896
SRR8366892	Skeletal_Muscle	1.886482644
SRR8366831	Skeletal_Muscle	1.88779039
SRR3160043	Skeletal_Muscle	1.890970754
SRR8366859	Skeletal_Muscle	1.892365378
E60_1	Skeletal_Muscle	1.895120722
SRR8366813	Skeletal_Muscle	1.895752424
ERX2933246	Skeletal_Muscle	1.896752732
SRR8366905	Skeletal_Muscle	1.897284577
SRR8366887	Skeletal_Muscle	1.897446068
SRR8366783	Skeletal_Muscle	1.898109654
D80_206	Skeletal_Muscle	1.898345358
ERR2743103	Skeletal_Muscle	1.899170602
SRR8366945	Skeletal_Muscle	1.901802964
SRR8366952	Skeletal_Muscle	1.901950052
SRX2366846	Skeletal_Muscle	1.902672149
SRR8366948	Skeletal_Muscle	1.903199889
E45_6	Skeletal_Muscle	1.904439781
SRR8366886	Skeletal_Muscle	1.906124032
SRR6023694	Skeletal_Muscle	1.906682063
SRR8749622	Skeletal_Muscle	1.90982916
E70_2	Skeletal_Muscle	1.910917591
SRR7724846	Skeletal_Muscle	1.91188674
ERR2743178	Skeletal_Muscle	1.913413735
SRR6023741	Skeletal_Muscle	1.916556898
SRR8366769	Skeletal_Muscle	1.919160044
SRR8366929	Skeletal_Muscle	1.919993295
SRR8366898	Skeletal_Muscle	1.92243574
SRR6023814	Skeletal_Muscle	1.92391968
SRR8366873	Skeletal_Muscle	1.926606741
SRR8366806	Skeletal_Muscle	1.928267222
SRR2035191	Skeletal_Muscle	1.928834943
ERR2775680	Skeletal_Muscle	1.929095231
SRR8366807	Skeletal_Muscle	1.929348655
SRR7511285	Skeletal_Muscle	1.929829999
SRR6315759	Skeletal_Muscle	1.930783503
SRR8366858	Skeletal_Muscle	1.931794989
SRR8366770	Skeletal_Muscle	1.934555753
SRR1184423	Skeletal_Muscle	1.936285525
SRR8366842	Skeletal_Muscle	1.942442439
SRR8366768	Skeletal_Muscle	1.942710042
SRR6023756	Skeletal_Muscle	1.943083026
SRR8366914	Skeletal_Muscle	1.943464541
D120_231	Skeletal_Muscle	1.945457508
E45_140	Skeletal_Muscle	1.946037976
ERX2933249	Skeletal_Muscle	1.946088521
SRR6023674	Skeletal_Muscle	1.949029107
E70_3	Skeletal_Muscle	1.949382532
SRR3160054	Skeletal_Muscle	1.950397491
SRR5556388	Skeletal_Muscle	1.952356679
SRR8366891	Skeletal_Muscle	1.956000505
SRR8366834	Skeletal_Muscle	1.957436592
SRR8366946	Skeletal_Muscle	1.957637173
ERR789441	Skeletal_Muscle	1.959975233
SRR8749618	Skeletal_Muscle	1.960351567
SRR8749613	Skeletal_Muscle	1.960647003
ERX2933225	Skeletal_Muscle	1.962614169
SRR6023731	Skeletal_Muscle	1.963288781
E50_3	Skeletal_Muscle	1.964000427
SRR4173985	Skeletal_Muscle	1.964352051
SRR5190390	Skeletal_Muscle	1.9671461
SRR8749604	Skeletal_Muscle	1.968127994
SRR8366882	Skeletal_Muscle	1.969310397
SRR5556385	Skeletal_Muscle	1.973650212
SRR5054332	Skeletal_Muscle	1.976673773
SRR5190413	Skeletal_Muscle	1.976673773
E65_4	Skeletal_Muscle	1.977137021
ERX2933227	Skeletal_Muscle	1.978016197
SRR7763676	Skeletal_Muscle	1.979255292
SRR6261053	Skeletal_Muscle	1.979520177
SRR8366793	Skeletal_Muscle	1.981017109
SRR8366917	Skeletal_Muscle	1.981837678
ERR2775658	Skeletal_Muscle	1.984024192
SRR8366890	Skeletal_Muscle	1.986737848
SRR8366799	Skeletal_Muscle	1.98968146
SRR8366816	Skeletal_Muscle	1.990085352
SRR1184419	Skeletal_Muscle	1.991256434
SRR8366773	Skeletal_Muscle	1.993302274
SRR8366804	Skeletal_Muscle	1.994439249
SRR8366932	Skeletal_Muscle	1.995633213
SRR8366790	Skeletal_Muscle	1.995729078
SRR2924906	Skeletal_Muscle	1.996584708
SRR6023754	Skeletal_Muscle	2.002819875
SRR8366860	Skeletal_Muscle	2.006713446
SRR8366939	Skeletal_Muscle	2.007198014
SRR3571537	Skeletal_Muscle	2.011270558
SRR8366765	Skeletal_Muscle	2.011436957
SRR8366782	Skeletal_Muscle	2.013546943
SRR1184417	Skeletal_Muscle	2.0135791
SRR6023692	Skeletal_Muscle	2.014514195
SRR8366771	Skeletal_Muscle	2.015685245
SRR8366814	Skeletal_Muscle	2.017489391
SRR8366817	Skeletal_Muscle	2.02137774
SRR8366923	Skeletal_Muscle	2.023864598
SRR8366851	Skeletal_Muscle	2.024217183
SRR926621	Skeletal_Muscle	2.028136279
SRR8366894	Skeletal_Muscle	2.028152196
SRR8366950	Skeletal_Muscle	2.031044008
SRR8366883	Skeletal_Muscle	2.039650091
SRR8749606	Skeletal_Muscle	2.043106136
SRR7369739	Skeletal_Muscle	2.04642645
SRR8366933	Skeletal_Muscle	2.046426799
SRR2536875	Skeletal_Muscle	2.050337654
E55_6	Skeletal_Muscle	2.052748705
SRX2055026	Skeletal_Muscle	2.059246587
SRR8366827	Skeletal_Muscle	2.059628699
SRR5091887	Skeletal_Muscle	2.062529312
SRR7511288	Skeletal_Muscle	2.062956478
SRR7511289	Skeletal_Muscle	2.066545268
SRR8366938	Skeletal_Muscle	2.073388388
SRR3571535	Skeletal_Muscle	2.076986915
D30_e22T241	Skeletal_Muscle	2.082876956
SRR6023823	Skeletal_Muscle	2.093937364
SRR6023680	Skeletal_Muscle	2.09448303
SRR5556389	Skeletal_Muscle	2.096429528
SRR8366899	Skeletal_Muscle	2.097117904
SRR6023775	Skeletal_Muscle	2.100441498
SRR8749599	Skeletal_Muscle	2.102547952
SRR8749616	Skeletal_Muscle	2.108439816
SRR8366840	Skeletal_Muscle	2.108477955
E105_8	Skeletal_Muscle	2.109724614
SRR6023820	Skeletal_Muscle	2.11005683
SRR8366800	Skeletal_Muscle	2.114266399
SRR8366870	Skeletal_Muscle	2.114716162
SRR8366838	Skeletal_Muscle	2.118395942
SRR8366903	Skeletal_Muscle	2.11865674
SRR8366833	Skeletal_Muscle	2.119569992
SRR8366781	Skeletal_Muscle	2.126862206
D20_7	Skeletal_Muscle	2.129806579
SRR8366766	Skeletal_Muscle	2.134912873
T107_D9	Skeletal_Muscle	2.135409769
SRR8366779	Skeletal_Muscle	2.138841658
SRR5556390	Skeletal_Muscle	2.141818265
E105_4	Skeletal_Muscle	2.145627571
SRR6023675	Skeletal_Muscle	2.146193147
SRR8366942	Skeletal_Muscle	2.148294428
SRR12245384	Skeletal_Muscle	2.148823174
SRR7778983	Skeletal_Muscle	2.154532012
SRR6023699	Skeletal_Muscle	2.154902664
SRR12245386	Skeletal_Muscle	2.155150792
SRR7763645	Skeletal_Muscle	2.156855112
SRR8366880	Skeletal_Muscle	2.158642727
ERR2743151	Skeletal_Muscle	2.162787837
SRR8052627	Skeletal_Muscle	2.163329012
SRR8749609	Skeletal_Muscle	2.164868964
SRR4173993	Skeletal_Muscle	2.168738618
D20_2	Skeletal_Muscle	2.17334686
SRR1184422	Skeletal_Muscle	2.175943537
SRR8749603	Skeletal_Muscle	2.176696165
E95_4	Skeletal_Muscle	2.183874251
ERR2743150	Skeletal_Muscle	2.188285074
SRR8366854	Skeletal_Muscle	2.193260482
E60_6	Skeletal_Muscle	2.193874542
SRR8366872	Skeletal_Muscle	2.1951107
SRR8366869	Skeletal_Muscle	2.196345799
SRR7724905	Skeletal_Muscle	2.201036901
SRR8749607	Skeletal_Muscle	2.20218637
SRR8366829	Skeletal_Muscle	2.203883025
SRR2035190	Skeletal_Muscle	2.20468413
SRR7724848	Skeletal_Muscle	2.210088635
SRR8366801	Skeletal_Muscle	2.211406622
SRR8366925	Skeletal_Muscle	2.212345525
SRR8749614	Skeletal_Muscle	2.213724589
SRR7763642	Skeletal_Muscle	2.214270311
ERR2743104	Skeletal_Muscle	2.219405219
SRR8366832	Skeletal_Muscle	2.221033175
E65_1	Skeletal_Muscle	2.224073315
SRR8366927	Skeletal_Muscle	2.225984379
SRR8749608	Skeletal_Muscle	2.227151434
E40_268	Skeletal_Muscle	2.229515632
SRR7763640	Skeletal_Muscle	2.230774505
SRR8366821	Skeletal_Muscle	2.240672745
SRR8453480	Skeletal_Muscle	2.246646439
SRR8366775	Skeletal_Muscle	2.249347338
SRR8749610	Skeletal_Muscle	2.249883089
SRR8749601	Skeletal_Muscle	2.251000065
SRR8052630	Skeletal_Muscle	2.255207632
SRR2536876	Skeletal_Muscle	2.258517116
SRR8052626	Skeletal_Muscle	2.264740285
SRR8366815	Skeletal_Muscle	2.266698103
SRR8749617	Skeletal_Muscle	2.271125332
SRR8366784	Skeletal_Muscle	2.274302817
D30_e26	Skeletal_Muscle	2.274617109
SRR8366798	Skeletal_Muscle	2.276685439
SRR8366885	Skeletal_Muscle	2.278941071
SRR12245385	Skeletal_Muscle	2.281022807
SRR8749620	Skeletal_Muscle	2.282267205
SRR7763628	Skeletal_Muscle	2.286065854
SRR8366780	Skeletal_Muscle	2.305184921
SRR8366877	Skeletal_Muscle	2.30720642
SRR4173994	Skeletal_Muscle	2.314537313
SRR8366913	Skeletal_Muscle	2.314894575
SRR2035192	Skeletal_Muscle	2.322629074
SRR4173986	Skeletal_Muscle	2.332049657
SRR7724908	Skeletal_Muscle	2.332421801
T103_D9	Skeletal_Muscle	2.340351475
SRR7763649	Skeletal_Muscle	2.342070542
SRR9821922	Skeletal_Muscle	2.34377648
SRR8366920	Skeletal_Muscle	2.343839571
SRR2536873	Skeletal_Muscle	2.344114357
SRR8749623	Skeletal_Muscle	2.350261871
SRR8749619	Skeletal_Muscle	2.362970572
SRR8366895	Skeletal_Muscle	2.367321577
SRR8749611	Skeletal_Muscle	2.378317956
E65_5	Skeletal_Muscle	2.382893529
SRR8749605	Skeletal_Muscle	2.385100215
SRR8052633	Skeletal_Muscle	2.386781982
SRX2055025	Skeletal_Muscle	2.386895906
E40_234	Skeletal_Muscle	2.388556572
SRR2536880	Skeletal_Muscle	2.395934736
SRR5651382	Skeletal_Muscle	2.398394701
E90_1	Skeletal_Muscle	2.403247268
SRR8749596	Skeletal_Muscle	2.417289771
SRR4173995	Skeletal_Muscle	2.41945826
SRR8749615	Skeletal_Muscle	2.421251311
SRR8749602	Skeletal_Muscle	2.426265023
SRR4253494	Skeletal_Muscle	2.430817553
SRR7763639	Skeletal_Muscle	2.433240171
SRR8749612	Skeletal_Muscle	2.436148244
SRR4173996	Skeletal_Muscle	2.450989761
ERR2775690	Skeletal_Muscle	2.452169205
E40_2	Skeletal_Muscle	2.457353429
SRR12245388	Skeletal_Muscle	2.457540974
SRR6023707	Skeletal_Muscle	2.46379036
SRR7779835	Skeletal_Muscle	2.476857582
SRR8749600	Skeletal_Muscle	2.477689501
SRR12245383	Skeletal_Muscle	2.485901808
E100_180	Skeletal_Muscle	2.488939117
SRR7763660	Skeletal_Muscle	2.488939374
SRR7763657	Skeletal_Muscle	2.493143122
SRR5091884	Skeletal_Muscle	2.493236907
SRR2924926	Skeletal_Muscle	2.516993679
SRR5091886	Skeletal_Muscle	2.519099014
SRR8366918	Skeletal_Muscle	2.525488611
SRR2924928	Skeletal_Muscle	2.530778179
E90_2	Skeletal_Muscle	2.536639311
E100_114	Skeletal_Muscle	2.54739751
E85_7	Skeletal_Muscle	2.558744698
SRR7763641	Skeletal_Muscle	2.558824275
SRR7763613	Skeletal_Muscle	2.559330526
SRR7724847	Skeletal_Muscle	2.559449963
E33_3	Skeletal_Muscle	2.560047493
SRR5651383	Skeletal_Muscle	2.562286147
SRR2536874	Skeletal_Muscle	2.562957213
SRR2035189	Skeletal_Muscle	2.594230118
SRR8366808	Skeletal_Muscle	2.59836997
SRR4253493	Skeletal_Muscle	2.599775527
SRR7763658	Skeletal_Muscle	2.600383946
SRR7763615	Skeletal_Muscle	2.600636566
SRR8749598	Skeletal_Muscle	2.608352001
E75_6	Skeletal_Muscle	2.608835731
E90_10	Skeletal_Muscle	2.620761869
SRX7156495	Skeletal_Muscle	2.635981398
SRR7763679	Skeletal_Muscle	2.64537818
SRR7763664	Skeletal_Muscle	2.652254957
SRR7763670	Skeletal_Muscle	2.652630126
E70_8	Skeletal_Muscle	2.67195772
SRR8749597	Skeletal_Muscle	2.674047716
SRR7763653	Skeletal_Muscle	2.689367603
SRR8749621	Skeletal_Muscle	2.697727345
SRR10462005	Skeletal_Muscle	2.698288277
SRR10462006	Skeletal_Muscle	2.701695869
E80_5	Skeletal_Muscle	2.709346886
SRR7763643	Skeletal_Muscle	2.720601995
SRR7763672	Skeletal_Muscle	2.727124739
SRR926624	Skeletal_Muscle	2.733019553
SRR7763655	Skeletal_Muscle	2.73331312
SRR2035186	Skeletal_Muscle	2.741396441
SRR7763669	Skeletal_Muscle	2.75492405
E80_6	Skeletal_Muscle	2.767705218
SRR926623	Skeletal_Muscle	2.769117724
SRR10462008	Skeletal_Muscle	2.769126825
SRR7763668	Skeletal_Muscle	2.777303138
SRR7763662	Skeletal_Muscle	2.778407301
E85_4	Skeletal_Muscle	2.779269177
E75_4	Skeletal_Muscle	2.788133581
SRR7763644	Skeletal_Muscle	2.792968182
SRR2536879	Skeletal_Muscle	2.793153437
E33_1	Skeletal_Muscle	2.814695403
SRR2035185	Skeletal_Muscle	2.81903334
SRR2924898	Skeletal_Muscle	2.834436159
SRR10462016	Skeletal_Muscle	2.8425533
E80_7	Skeletal_Muscle	2.85420615
SRR9821928	Skeletal_Muscle	2.858638117
SRR7763663	Skeletal_Muscle	2.87112074
SRR7763680	Skeletal_Muscle	2.876564487
SRR9821929	Skeletal_Muscle	2.889090136
SRR9821930	Skeletal_Muscle	2.89210926
E95_5	Skeletal_Muscle	2.894147809
E85_1	Skeletal_Muscle	2.894669558
E75_9	Skeletal_Muscle	2.904157468
SRR7763682	Skeletal_Muscle	2.91581897
SRR7763666	Skeletal_Muscle	2.918677416
SRR7763621	Skeletal_Muscle	2.926875021
SRR2952751	Skeletal_Muscle	2.938537418
SRR2952753	Skeletal_Muscle	2.939552135
SRR5136325	Skeletal_Muscle	2.962616575
SRR7763647	Skeletal_Muscle	2.970212948
SRR7763638	Skeletal_Muscle	2.974617046
SRR7763661	Skeletal_Muscle	2.990429769
SRR7763681	Skeletal_Muscle	2.99907638
SRR7763665	Skeletal_Muscle	3.00858782
SRR926620	Skeletal_Muscle	3.019352494
SRR2952765	Skeletal_Muscle	3.03329366
SRR7763654	Skeletal_Muscle	3.048588271
SRR7763614	Skeletal_Muscle	3.053479611
SRR10462012	Skeletal_Muscle	3.064101813
E33_9	Skeletal_Muscle	3.068966198
E50_6	Skeletal_Muscle	3.070376103
SRR10462028	Skeletal_Muscle	3.101311379
SRR9821926	Skeletal_Muscle	3.11699164
SRR10462010	Skeletal_Muscle	3.120866812
SRR10462007	Skeletal_Muscle	3.128780212
SRR10462004	Skeletal_Muscle	3.13432692
SRR7763691	Skeletal_Muscle	3.153009365
SRR2924924	Skeletal_Muscle	3.158729481
SRR10462011	Skeletal_Muscle	3.181751538
SRR10462015	Skeletal_Muscle	3.198436948
SRX7156514	Skeletal_Muscle	3.203798631
SRR10462001	Skeletal_Muscle	3.212060649
SRR10462014	Skeletal_Muscle	3.215097364
SRR10462018	Skeletal_Muscle	3.217119485
SRR10462026	Skeletal_Muscle	3.243161642
SRR926619	Skeletal_Muscle	3.243648823
SRR10462027	Skeletal_Muscle	3.253854064
SRR2912674	Skeletal_Muscle	3.26743587
SRR10462000	Skeletal_Muscle	3.270183252
SRR5651387	Skeletal_Muscle	3.280241023
SRR10462024	Skeletal_Muscle	3.286965253
SRR10462029	Skeletal_Muscle	3.292925423
SRR7763667	Skeletal_Muscle	3.294701905
SRR10462009	Skeletal_Muscle	3.297303394
SRR10462030	Skeletal_Muscle	3.303401142
SRR9821927	Skeletal_Muscle	3.306611787
SRR10462017	Skeletal_Muscle	3.312883826
SRR10462025	Skeletal_Muscle	3.328921892
SRR9821925	Skeletal_Muscle	3.338330847
SRR5651389	Skeletal_Muscle	3.352551059
SRR10462031	Skeletal_Muscle	3.383171209
SRR7779833	Skeletal_Muscle	3.385770203
SRR10461998	Skeletal_Muscle	3.402215453
SRR2952736	Skeletal_Muscle	3.403507833
SRR7763677	Skeletal_Muscle	3.40721337
SRR7779832	Skeletal_Muscle	3.419673042
SRR2035188	Skeletal_Muscle	3.421631438
SRR10462013	Skeletal_Muscle	3.428099903
SRR10461999	Skeletal_Muscle	3.435487784
SRR7369738	Skeletal_Muscle	3.436644789
SRR7369735	Skeletal_Muscle	3.453561301
SRR7763646	Skeletal_Muscle	3.454854958
SRR7369736	Skeletal_Muscle	3.455526603
SRR7763678	Skeletal_Muscle	3.469680755
SRR10462021	Skeletal_Muscle	3.47343496
SRR7763687	Skeletal_Muscle	3.481413004
SRR10462032	Skeletal_Muscle	3.48170348
SRR7763637	Skeletal_Muscle	3.492725503
SRR7763659	Skeletal_Muscle	3.523564967
SRR10462019	Skeletal_Muscle	3.530849328
SRR7763656	Skeletal_Muscle	3.535181175
SRR7779831	Skeletal_Muscle	3.563877956
SRR5651388	Skeletal_Muscle	3.582826453
SRR5651384	Skeletal_Muscle	3.583332056
SRR2952735	Skeletal_Muscle	3.601238442
SRR7779830	Skeletal_Muscle	3.605842046
SRR5651386	Skeletal_Muscle	3.646479623
SRR5136327	Skeletal_Muscle	3.691028351
SRR5651385	Skeletal_Muscle	3.70351526
SRR7779837	Skeletal_Muscle	3.781682317
SRR9821924	Skeletal_Muscle	3.790952051
SRR7779838	Skeletal_Muscle	3.825593425
SRR926622	Skeletal_Muscle	3.833165062
SRR9821923	Skeletal_Muscle	3.984164864
SRR7779834	Skeletal_Muscle	4.016110813
SRR9643862	Skin	1.84238273
SRR9643865	Skin	1.900650061
SRR9643866	Skin	1.924316939
SRR9643863	Skin	2.270163513
SRR8173552	Skin	2.279337866
SRR8173549	Skin	2.286927857
SRR9309006	Skin	2.310215916
SRR8173553	Skin	2.399925474
SRR9643864	Skin	2.487428465
SRR8173555	Skin	2.516034316
SRR8173548	Skin	2.530863807
SRR9309001	Skin	2.600218126
SRR9309010	Skin	2.68033606
SRR9309009	Skin	2.695065113
SRR9309017	Skin	2.700865805
SRR9309013	Skin	2.774192679
SRR9309015	Skin	2.776520098
SRR9309008	Skin	2.793941025
SRR9643867	Skin	2.833795034
SRR9309022	Skin	2.834961552
SRR8173554	Skin	2.871519597
ERX1886708	Skin	2.872519113
SRR9308999	Skin	2.9166125
SRR9309016	Skin	2.947642221
SRR8478239	Skin	3.050255104
SRR9309021	Skin	3.058859699
SRR9309000	Skin	3.12968741
SRR9309014	Skin	3.14609162
SRR8478243	Skin	3.166568115
SRR9309007	Skin	3.197751242
ERX1886717	Skin	3.261030524
SRR8478242	Skin	3.352237615
SRR9309019	Skin	3.374229765
SRR8478241	Skin	3.441598343
SRR8478238	Skin	3.554881904
SRR8478240	Skin	3.842608409
SRR11939169	Small_Intestine	0.629567384
SRR11939171	Small_Intestine	0.681876501
SRR11939172	Small_Intestine	1.291378414
CNR0262763	Small_Intestine	1.505562222
SRR10764636	Small_Intestine	1.62781599
CNR0262745	Small_Intestine	2.178409341
SRR10764637	Small_Intestine	2.454724697
CNR0262770	Small_Intestine	2.483895212
CNR0262754	Small_Intestine	2.539080376
CNR0262778	Small_Intestine	3.274151013
CNR0262790	Small_Intestine	4.621729967
SRR6203219	Spleen	0
SRR6203220	Spleen	0
SRR6240081	Spleen	0
SRR6240084	Spleen	0
SRR11939162	Spleen	0.619521003
